sentence,voice_phishing
그럼 상대방이 제게 카톡친구로 송금을 한다면 그 돈은 어디로 들어오는 건가요?,False
"1차로 카카오페이 머니로 쌓이게 되고, 고객님이 원하신다면 언제든 연동 계좌로 송금을 하실 수 있는 형태입니다.",False
"네, 그럼 카카오톡에서 선물을 구입하면 뭘로 계산이 되는가요?",False
카카오페이 머니가 있다면 거기에서 먼저 빠져나가고 모자른 금액이 있다면 연동계좌에서 나머지가 빠져나가게 됩니다.,False
"네, 이해가 됩니다. 답변 고맙습니다.",False
"네, 행복한 하루 되세요.",False
전세자금 대출과 관련해 문의드릴 게 있습니다. 여기 물어보면 되나요?,False
"네, 고객님. 물어보시면 됩니다.",False
무주택자들에 한해 전세자금 대출을 받을 수 있는 건가요?,False
"네, 그렇습니다.",False
"자가주택이란 말이 있던데, 그건 아닌가요?",False
"네, 자가주택은 고객님 명의의 주택이 있단 뜻이나 무주택자는 고객님 명의의 주택을 갖고 있지 않다는 뜻입니다.",False
"네, 그렇군요. 전세자금대출에 여러가지 종류가 있는가요?",False
"네, 주거안정 월세자금과 버팀목전세자금 있습니다",False
대출자격 조건이 있죠? 카톡으로 받아 볼 수 있나요?,False
"네, 카톡 메시지로 보내드리겠습니다.",False
전세자금을 담보로 대출 받는 형태인건가요?,False
전세자금 대출이라 하더라도 전세금을 가지고 대출을 드리는 건 아닙니다.,False
그럼 무엇을 믿고 대출 해주는거죠?,False
고객님께 보내드린 메시지를 보시면 자격과 신용도를 보고 결정하는 겁니다.,False
이쪽에 살다가 집주인이 나가라고 하면 대출 받은거는 일시금으로 갚아야 하는건가요?,False
그렇지 않습니다. 대출 조건이 유지된다면 정해진 기간까지는 그대로 유지 하실 수 있습니다.,False
집을 사서 간다면 그때는 상환을 해야되겠네요?,False
"네, 고객님. 맞습니다.",False
"네, 감사합니다. 수고하십시요.",False
"네, 감사합니다.",False
"올원뱅크에 더치페이 메뉴가 있던데, 어떻게 활용하는 거죠?",False
지인과 더치페이 시 현금이 없어 곤란한 상황에서 이용하실 수 있는 서비스입니다.,False
어떻게요?,False
처음에는 더치페이 금액을 먼저 계산하게 됩니다.,False
어디서요? 더치페이 화면에서요?,False
"네, 그렇습니다. 간단하게 함께 따라 해보시겠습니까?",False
"네, 그럴께요. 총금액하고 나눈 금액이 떴어요.",False
"네, 계산 완료를 누르시면 카톡 발송인지 SMS발송인지를 선택할 수 있습니다.",False
카톡으로 하면 어떻게 되나요?,False
카톡 모임으로 보내면 모임에 있는 분들에게 공유가 됩니다.,False
아~ 더치페이 할 사람들에게 한번에 공유한다는 거죠?,False
"네, 그렇습니다.",False
혹시 문자를 받은 모임의 친구들이 바로 입금도 되는가요?,False
"네, 바로 송금하실 수 있도록 링크를 보내드립니다.",False
"와, 정말 편리한 서비스군요. 빨리 모임에서 꼭 써봐야겠어요.",False
"네, 잘 활용하면 좋은 기능들이 요즘은 많이 나와있습니다.",False
"네, 그런것 같아요.",False
더 궁금하신 내용이 있으신가요?,False
아니요. 이정도면 궁금증이 해결되었습니다.,False
"네, 행복한 저녁되세요.",False
청년 전세대금대출이 어떤건가요?,False
전월세 보증금 대출제도 입니다,False
청년은 몇살부터 몇살까지를 말하나요?,False
만19세부터 만34세미만을 말합니다,False
청년 전세대금대출은 미혼만 받을수 있나요?,False
아니요 신혼부부를 위한 전세대출상품도 있어요,False
현재 공공임대주택이 살고있어도 대출되나요?,False
"아니요,공공임대주택에 거주시 대출 불가입니다",False
청년전세대금대출 금리는 많이 비싸나요?,False
많이 비싸지 않아요 고객님 청년전세대금대출의 금리는 연1.2%입니다 ,False
신청인이 집을 이미 소유 하고 있으면 안되죠?,False
네 대출 신청인및세대원 전원이 무주택자 일때 가능합니다,False
직장은 중소기업 재직자면 가능한가요?,False
네 신청인과 배우자의 소득이 5천만원 이하일때 가능하십니다,False
그럼 대출 한도는 어느정도 되나요?,False
대출한도는 7천만원 이하 입니다,False
대출 받기 위해서는 어떤 서류가 필요하나요?,False
"신분증,주민등록초본,주민등록등본,가족관계증명서 그리고 보혐자격득실 확인서 도 필요합니다",False
네 잘 알겠습니다,False
네 감사합니다,False
카드 이용한도 상향하려면 어떻게 하나요?,False
"신용도,카드이용실적 등에 따라 상향가능금액이 결정됩니다",False
제 신용등급이나 이용실적으로 이용한도 상향을 못할수도 있는건가요?,False
카드 한도 상향이 가능한지 한도 조회를 통해서 알아보실수있어요,False
한도상향 신청은 어떻게 해야하나요?,False
홈페이지 이용시 로그인 하시고 이용한도 메뉴를 통해서 알아보실수 있습니다,False
홈페이지말고 다른 신청 방법은 없나요?,False
고객센터로 전화하셔서 알아볼수 있습니다,False
한도상향 신청시 필요한 서류가 있나요?,False
"근로소득원천징수영수증,사업소득원천징수영수증,소득금액증명서등이 있습니다",False
연체 이력이 있으면 한도 상향이 어렵나요?,False
서류 심사의 일정한 기준을 통과해야 상향받으실수 있습니다,False
한도 상향 신청 안해도 자동상향도 되나요?,False
카드사에서 개개인별로 한도 상향이 가능 하다는 연락을 드립니다,False
자동상향의 조건이 있나요?,False
"소득금액증가,산용등급 상승등이 중요합니다",False
특별한도 신청이라고 있다던데요?,False
"차량구입,병원,장례등 필요 시 한시적으로 한도증액 가능한 서비스입니다",False
잘 알겠습니다,False
네 감사합니다,False
이체 한도를 올리고 싶어요 할수있나요?,False
"네, 은행 방문이나 비대면 실명확인 서비스를 통해 이체한도 증액이 가능해요",False
은행 가서 하려면 필요한게 있나요?,False
예금주 본인의 신분증을 지참 후 가까운 영업점에 방문하시는 방법이 있어요.,False
은행가려니 좀 바쁘긴 하네요,False
급해서 그런데 지금 바로는 안되나요?,False
비대면 실명확인 서비스를 이용하시면 가능해요,False
비대면 실명확인 서비스를 이용하실래요?,False
네 할께요,False
고객님은 만19세 이상 내국인으로 주민등록증 또는 운전면허증을 보유하고 계신가요?,False
네 운전면허증이요,False
고객님은 본인명의의 스마트폰을 이용하시고 계신가요?,False
고객님은 ㅇㅇ은행 또는 타행의 본인 계좌로 본인 확인 절차가 가능하실까요?,False
00은행 가능해요,False
ㅇㅇㅇ앱을 까신 후 전체메뉴 접속 후 비대면 실명확인 센터로 들어가보세요.,False
메뉴 중 뱅킹관리에 나와있는 이체한도를 설정해주시면 되세요,False
"아,,바로되네요, 감사합니다",False
행복한 하루되세요,False
장기카드 대출후 대출금은 언제 입금 되나요?,False
고객님의 안전한 금융거래및 금융사고 예방을 위해 장기카드대출 최초 이용 고객으로 일 누적 기준 장기 카드 대출 300만 이상 신청시 대출 승인 후 2시간이상 경과후 대출금이 입금 됩니다,False
신용 카드 발급후 즉시 인터넷이나 ARS로 장기카드대출이 가능 한가요?,False
신용카드 발급 즉시 장기 카드 대출 이용은 어렵습니다,False
장기카드대출후 대출약정 개월수 변경이 가능 한가요?,False
원금균등분활상환방법 이용 고객중 변경 요청 시점에 이지론 대상자가 되시는 경우에만 가능합니다,False
장기카드 대출 결제일이 변경 가능 한가요?,False
"네,가능합니다 다만 대출 취급 날짜에 따라 결제일 변경처리가 달라집니다",False
장기타드 대출의 결제일은 어떻게 결정되나요?,False
고객님의 신용카드 결제일과 동일하게 운영되며 취급 시점에서 자동으로 운영됩니다,False
장기카드 대출 이용거절및해제신청은 어떻게 신청하나요?,False
"현재 장기카드대출 대상 여부에 상관없이 장기카드대출 이용할 의사가 없으면 홈페이지,ARS,고객센터,영업점을 통하여 장기카드대출 이용 거절을 신청하시면 됩니다",False
장기카드 대출 상환방법은 어떻게 되나요?,False
"원금균등분활상환,복합상환,일시상환으로 크게 3가지로 나눌수 있습니다",False
좀더 자세히 설명해 주시래요?,False
원금균등분할상환방식은 대출원금을 대출기간으로 나누어 분할한 금액에 이자를 더하여 상환하는 방식이구요 복합상환은 대출원금의 50%는 대출기간에 매월 균등하게 상환하고 50%는 대출 만기에 일시상환하는것입니다,False
마지막으로 일시 상환은 원금은 만기일에 일시상환하고 이자는 대출 잔액에 대하여 매월 납부 하는 방식이예요,False
원금균등상환방식과 거치후 원금균등상환방식의 차이는 무엇인가요?,False
원금균등상환방식은 원금은 매월 균등 하게 상환 하고 이자는대출잔액에 대하여 매월 납입하는 방식이구요 거치후 원금균등상환방식은 일정기간을 이자만 납부하고 거치기간후에는 원금균등상환방식으로 납입하는 방식입니다,False
"네, 잘 알겠습니다",False
신용대출은 어떻게 받을수 있나요?,False
하고시고 계시는 일은 어떻게 되시나요?,False
"네, 대출 가능 하시네요",False
어느정도 대출이 될까요?,False
신용 조회에 따라 다르지만 보통 400만원에서 500만원선에서 가능 하십니다,False
혹시 대출이 더 가능 할까요?,False
개인의 신용도의 소득에따라 대출 기준은 달라집니다,False
현재 근무중이신 회사 알수있을까요?,False
0000중공업에 다니고 있습니다,False
연소득은 어떻게 될까요?,False
네 한 8000만원 될건데요,False
서류심사를 거쳐야 하지만 보통 이천만원 선에서 가능하십니다,False
대출 받을떄 본인이 가야하죠?,False
네 그렇습니다,False
서류는 어떤게 필요할까요?,False
"신분증,등본,인감증명서,작년 근로소득원천징수영수증이 필요합니다",False
그럼 서류 준비해서 은행방문하면 될까요?,False
네 그렇습니다,False
"네, 방문 하도록 하겠습니다",False
"네 고객님, 편한시간에 방문 부탁드립니다",False
안녕하세요,False
"네 반갑습니다, 무엇을 도와드릴까요?",False
아파트 관리비를 자동이체 하고 싶은데요?,False
고객님 통장으로 자동이체 신청 하시는 건가요?,False
고객님 자동이체 신청으로 인터넷벵킹으로 가능 하십니다,False
로그인해서 들어가면 되나요?,False
거래중이신 은행 인터넷뱅킹 이용 중이신가요?,False
네 00은행인터넷뱅킹 쓰고 있어요,False
자세히 가르쳐 줄수 있나요?,False
네 로그인 하셔서 이체로 들어 가시면 자동이체 신청 하는 곳이 나옵니다,False
